,lnR,lnR_2,CYBZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2013-06-28,-0.0106580628990125,0.00011359430475930672,0.0005986556626076717,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-01,0.04274411261716793,0.0018270591634291346,0.0003743627226590472,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2013-07-02,0.02562912298490705,0.0006568519449754908,0.0002579827452024599,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-03,0.019499390581394493,0.00038022623304577625,0.00036964337243397083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-04,-0.015215939774376075,0.00023152482321743984,0.0003264766970313472,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-05,-0.028559118251708426,0.0008156232353150654,0.0002602751929233436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-08,-0.025548957281205098,0.000652749218156843,0.0015234183684358874,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2013-07-09,0.01932496921986271,0.0003734544353486411,0.00025338836531408324,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-10,0.01712653381728213,0.00029331816059450843,0.00011054801821322308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-11,0.01109034273225351,0.00012299570191884828,0.00013954314863706745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-12,0.014257871016972068,0.0002032868859366121,0.0002782333679670752,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-15,0.03871012457042422,0.0014984737442577608,0.00020736718080862292,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2013-07-16,0.00317160195069377,1.0059058933644526e-05,0.0002797504918567106,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-17,-0.012065250400302041,0.00014557026722198857,0.00023054374372420062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-18,-0.0013377928416602458,1.7896896871973955e-06,0.00014484985397545126,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-19,-0.010659732485062356,0.00011362989665309369,0.00037282587031198494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-22,0.03327501697012725,0.0011072267543622563,0.0002970902901211662,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2013-07-23,0.021283967280306904,0.00045300726318917483,0.0003058705047689484,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-24,0.02075728416407774,0.00043086484586827244,0.00023320883600616262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-07-25,-0.044975077588748746,0.00202275760411397,0.0006194439721886571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013-07-26,0.006895563416127182,4.754879482583157e-05,0.0004372149541798661,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013-07-29,-0.0186209542701663,0.0003467399379316246,0.00032244252145339136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2013-07-30,-0.011392908978559824,0.00012979837499374903,0.000726066612006577,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013-07-31,0.00878612634872411,7.719601621574406e-05,0.00023746296484684716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-01,0.04827689799185553,0.002330658879716024,0.00028110796401228157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-02,-0.0010592865099203763,1.1220879100992915e-06,0.00030289976022353644,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-05,0.01169066030738275,0.00013667153842261454,0.0001289035715192324,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2013-08-06,0.007413239395237525,5.495611833110163e-05,0.00013089681460456184,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-07,-0.030226638127335725,0.0009136496524809058,0.0002792284421418037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-08,0.008680426279259912,7.534980038966607e-05,0.00018986869382784635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-09,-0.011388862408703737,0.00012970618696438508,0.00026085828620831897,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-12,-0.00912450266672149,8.325654891500758e-05,0.00021420187090049792,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2013-08-13,0.00896244539191482,8.032542740305518e-05,0.0001551422354779137,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-14,0.007080382661897033,5.013181863889212e-05,0.00015366254747601355,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-15,-0.011560132995821704,0.0001336366748810857,0.00017027685052769585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-16,-0.030447989232417427,0.0009270800482974076,0.00035870950542992895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-19,0.03413413275257948,0.0011651390187707193,0.00020392199167055524,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2013-08-20,0.003732142472279598,1.3928887433393272e-05,0.0001555788340231498,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-21,0.004717630253834315,2.2256035211892824e-05,0.00012494306366407726,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-22,0.013277638124544744,0.00017629567416636407,6.356037755666693e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-23,0.018784479249352337,0.0003528566606693485,0.0003642528014587058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-08-26,0.01492297831681011,0.0002226952818439847,0.00012671467716055045,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2013-08-27,0.010108888295810914,0.00010218962257718289,0.00011407139737264211,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013-08-28,-0.018364685016859283,0.00033726165576845586,0.00016882116993116377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013-08-29,-0.001377180583475024,1.8966263595006073e-06,0.0001528598192960541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013-08-30,-0.03414059471722197,0.001165580207645605,0.00025848430844349667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013-09-02,0.020908197806886797,0.00043715273553190584,0.0001769057834774021,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2013-09-03,0.019969822279941596,0.00039879380189245173,0.00011095128032798259,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-09-04,0.0014245593155974845,2.0293692436555734e-06,0.00012916905841005327,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-09-05,0.024693598970921826,0.0006097738301367115,9.785012801394075e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-09-06,0.012149121397968088,0.00014760115074256608,0.0001516451365273003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-09-09,-0.005346561320262566,2.8585717951327795e-05,0.0001547527888485666,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2013-09-10,-0.009702773501999218,9.414381363109816e-05,8.239598182650314e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-09-11,-0.03453241132405793,0.0011924874318539245,0.0003691425828230037,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-09-12,-5.734579103933157e-05,3.2885397499266814e-09,0.00013511058508673955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-09-13,0.026532630605348828,0.0007039804868398934,0.00017031386987948418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-09-16,0.02002238869562234,0.00040089604907858525,0.00019145679019349061,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2013-09-17,-0.007409301759851772,5.4897752568542565e-05,0.0001550919625077595,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-09-18,0.015850273215227695,0.0002512311609973645,0.00013916234503407593,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-09-23,0.027871653104624805,0.0007768290467845416,0.00016738500372372224,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
2013-09-24,0.0017404477569051835,3.0291583945162846e-06,0.0001890780390377901,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013-09-25,-0.004043091528735054,1.6346589109729158e-05,0.00019407826809462656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013-09-26,-0.012702785112668202,0.00016136074961862492,0.0002383616790588526,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013-09-27,0.013246838322400478,0.0001754787255398179,0.00022662589282323594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013-09-30,0.03280785536099984,0.0010763553733882858,0.00015947883235689498,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2013-10-08,0.014334847743016077,0.00020548785981545312,0.0002366294490073511,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7
2013-10-09,0.020097056261526802,0.00040389167037897366,0.00011408732366337508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013-10-10,-0.0269739114888905,0.0007275919010104989,0.00027839914631887566,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-10-11,0.0012690126972669802,1.6103932258248163e-06,0.00016464504741642093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-10-14,0.009879294340730205,9.760045667078384e-05,0.00013270164795345425,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2013-10-15,-0.002766452264659769,7.653258132641164e-06,0.00018179639881640635,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2013-10-16,-0.04011767943752975,0.0016094282034523975,0.0005245645438657079,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013-10-17,-0.009111868888647123,8.302615464389536e-05,0.00022232066464806857,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-10-18,0.02016582049294513,0.0004066603161536858,0.00019704378348573925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-10-21,0.03710470683116096,0.001376759269026403,0.00024834027458909343,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2013-10-22,-0.03671217384038883,0.0013477837080869298,0.0002688185005520567,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2013-10-23,-0.0294870520184789,0.0008694862367404805,0.0008413424455047402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013-10-24,-0.011737043864818553,0.00013775819868467484,0.00029219912834913426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-10-25,-0.020865440614790565,0.00043536661204935165,0.0004700685585657107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2013-10-28,0.0077544713631372275,6.013182612171533e-05,0.00022387721328744864,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2013-10-29,-0.013673448676866151,0.0001869631987188927,0.0009062367164908415,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2013-10-30,0.00915993576051477,8.39044231367573e-05,0.0002871509633881134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2013-10-31,-0.030079793355630713,0.0009047939683174456,0.0004309937319207316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2013-11-01,-0.011068181612611916,0.00012250464420976052,0.0005361921917342716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-11-04,0.0004090950057467069,1.6735872372689814e-07,0.00018515737778118413,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2013-11-05,0.030270308208569574,0.0009162915590417946,0.00030523790813881754,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2013-11-06,-0.014581643114064846,0.00021262431590595473,0.00023969109769993082,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-11-07,-0.0143888541606767,0.0002070391240572232,0.00045241737008402635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-08,-0.01062773846174725,0.00011294882481130178,0.00033419825278461547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-11-11,0.0013037381168405915,1.6997330773030517e-06,0.0003637454061821313,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2013-11-12,0.012830772818064773,0.00016462873110878982,0.00023707803304817663,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2013-11-13,-0.013333913332727043,0.000177793244764676,0.00019675994348216427,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-11-14,0.030541624390632016,0.0009327908204184484,0.00032574612226075905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-15,0.015389072599202969,0.0002368235554635396,0.00019297872942807692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-11-18,0.01726470505658284,0.00029807004069079714,0.0001573042981512919,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2013-11-19,0.005422286314312075,2.9401188874376024e-05,0.0001369323055602482,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2013-11-20,0.0008392911947447956,7.044097095761465e-07,0.00012816096463933558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-11-21,-0.00023862582429501344,5.694228402047463e-08,0.00019180800958113706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-22,-0.002991498055935793,8.949060618667628e-06,9.474205275961854e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-11-25,-0.0009811231169392087,9.626025705925083e-07,0.00010884714907031612,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2013-11-26,-0.0015083250785643543,2.2750445426261655e-06,0.00012753423368119403,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2013-11-27,0.028712588789261417,0.0008244127549812204,0.00016672877675427423,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-11-28,0.005386076768313153,2.9009822954162654e-05,6.779837132105251e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-29,0.022320224989503146,0.0004981924435820407,0.000123122702349889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-12-02,-0.08621157081521336,0.007432434942426547,0.00444808499250895,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-03,0.001115866945049504,1.2451590390541128e-06,0.0010996254911486022,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-04,-0.012053262984961677,0.00014528114858464728,0.00016026678803950415,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-05,-0.0313001525509069,0.0009796995497100439,0.00022230518984569763,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-06,0.003910584720818733,1.5292672858700925e-05,0.00017398815673180454,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-09,0.02853380647225734,0.0008141781117962349,0.00015646282424953826,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-10,-0.007915533945284103,6.265567763894492e-05,0.0001401450405749671,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-11,0.01016795021076966,0.00010338721148869078,0.00019365965204737738,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-12,0.02758680861945617,0.0007610320098065013,0.0001866605974161656,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-13,-0.0009227906467623725,8.515425777521178e-07,0.00010122073231113912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-16,0.0014229313217501982,2.024733546417766e-06,0.0001802450280999896,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-17,-0.00964825766565447,9.308887598286024e-05,0.0002381645144409633,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-18,-0.0092485017315731,8.553478427891063e-05,0.0003543193773297452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-19,6.369223912194855e-05,4.056701324367473e-09,0.00017988210333289882,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-20,-0.0018886047872115341,3.566828042278324e-06,0.00019008829758469486,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-23,-0.008732210646575034,7.625150277615837e-05,0.00023830057975167762,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-24,0.012799829377999394,0.00016383563210589636,0.00017902637291559664,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-25,0.02317979377278867,0.0005373028393490124,0.00010824841072484172,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-26,-0.014699937868014601,0.00021608817332348964,0.0001798861524290518,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-27,0.019315378332139588,0.00037308384011368746,0.00011552552609836007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-30,0.010521599279587512,0.00011070405140021646,9.964190633966387e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-31,-0.0027177778429416932,7.386316403584803e-06,0.00013734815029188958,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-01-02,0.02165821129367096,0.00046907811644129627,9.502867577264974e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2014-01-03,0.014774045271306768,0.0002182724136786219,0.00011932090975521629,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-06,-0.02205479933174992,0.0004864141735637567,0.00018112199381145643,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-07,0.02164076963399264,0.00046832291035153793,0.0001750339978795156,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-08,0.038259480789717415,0.0014637878702987558,0.0005175937362460719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-09,-0.017794140468367914,0.00031663143500800867,0.00018918038930528904,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-10,-0.019711342991148406,0.0003885370425146954,0.00018887987982246955,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-13,0.006988014843558155,4.88323514537891e-05,9.778281767140481e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-14,0.027595094710654244,0.0007614892520899779,0.00012089368837539965,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-15,0.0102264902828626,0.00010458110350548316,0.00012552295421686905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-16,-0.014346549900574601,0.0002058234940496771,0.0001115596657854225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-17,0.00025083582210339017,6.29186096502836e-08,0.00015102842954825988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-20,-0.01645119735622025,0.0002706418944533081,0.00015429108760613993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-21,0.024757639755226712,0.0006129407262495821,0.00013989133699172704,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-22,0.017324105549928248,0.00030012463310505474,0.00019236070054924224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-23,0.0205933444065991,0.0004240858338488065,0.00011258633335402739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-24,0.015547027971555494,0.00024171007874832892,9.226098574465391e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-27,-0.004564337285045461,2.083317485165617e-05,0.0001770744795105645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-28,-0.004292972707192533,1.8429614664699983e-05,0.0001553968958783063,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-29,0.01697554469171525,0.0002881691175804218,8.713439894263322e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-30,-0.00036758440653006375,1.3511829592405918e-07,0.00010669269154281164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-07,0.024242851088472683,0.0005877158288978612,6.436028453764868e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2014-02-10,0.013428152907207114,0.00018031529049933486,0.00012509337916342492,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-02-11,-0.01704926123546535,0.0002906773086751415,0.00026794486015761207,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-12,0.008359682477132147,6.988429111847026e-05,0.0001526378037136491,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-13,-0.0362606252056894,0.0013148329403074774,0.00018156277572091144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-14,0.020427847445308345,0.00041729695124879067,0.00022259376776634598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-02-17,0.02787065641780906,0.0007767734891595613,0.00012695052346851796,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-02-18,-0.008556863509799228,7.321991312533357e-05,0.00015400207273659432,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-19,-0.0006084654559943559,3.702302111384194e-07,0.00019512642428028948,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-20,-0.019114441461957732,0.00036536187240260884,0.0002545364506227352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-21,0.0029655816806286595,8.794674704480304e-06,0.00014471482064690508,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-02-24,0.013315271128660378,0.00017729644522973661,0.00016651722864364894,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-02-25,-0.04471123627755169,0.0019990946494670542,0.0006206704934016952,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-26,-0.004566699671126884,2.085474588627039e-05,0.0009696373382420426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-27,-0.03563474126941735,0.001269834785338316,0.00042316623489390326,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-28,0.014198971683991424,0.00020161079688279024,0.00045883777283837205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-03,0.02086260982192556,0.0004352484885819048,0.00015406248941041858,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-04,-0.0032061936345417763,1.0279677622176206e-05,0.00023098607565863095,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-05,0.0028239045374132132,7.974436836422934e-06,0.0001399472046791169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-06,-0.0014006992119650619,1.961958282399545e-06,0.00030108099071146465,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-07,-0.0013136560521296303,1.725692223296806e-06,0.00018440340665232897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-10,-0.03734462854339249,0.001394621281043965,0.0004022147327235947,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-11,-0.00803463621303635,6.45553790758351e-05,0.00022367400529753575,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-12,0.0024757801331878326,6.129487267887563e-06,0.00034451448000171077,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-13,0.02650950510074246,0.0007027538606862904,0.00016782544691041544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-14,-0.001978488077809537,3.914415074034476e-06,0.00014476698346896862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-17,0.029808865655652106,0.0008885684716767157,0.0001051907120498943,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-18,0.005555101104754989,3.08591482840501e-05,0.0001080676647408152,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-19,-0.013157995423796365,0.00017313284357264608,0.00012737376897045303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-20,-0.03368003538874298,0.0011343447837869794,0.00018836125444244753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-21,0.0015365641789744089,2.3610294761072993e-06,0.000422808183411103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-24,-0.016009542789022113,0.00025630546031352993,0.00010673065482470533,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-25,-0.0017692717294988114,3.1303224528037153e-06,0.00016006863819903602,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
