,lnR,lnR_2,szzsRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2013-11-07,-0.004783319536465491,2.288014578793244e-05,9.950831556313318e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-08,-0.010988109696642212,0.0001207385547054426,8.144944325133929e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-11-11,0.0015845908999310154,2.5109283201441855e-06,4.815012106230505e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2013-11-12,0.008167665748200825,6.671076377433294e-05,4.877255824617645e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2013-11-13,-0.018426462874526095,0.0003395345340662885,9.920217636454919e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-11-14,0.006002238411880079,3.602686595304869e-05,5.0213084043434696e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-15,0.016675157528460716,0.0002780608785989801,8.317622618540767e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-11-18,0.028337595023311124,0.0008030192917051874,8.037908664762687e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2013-11-19,-0.0018631777344308986,3.471431270079056e-06,6.880165839782318e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2013-11-20,0.006127653988215798,3.7548143399296974e-05,5.7287071203314995e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-11-21,-0.0003807469030991939,1.4496820421962694e-07,0.0001326848387046037,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-22,-0.004266103718054026,1.8199640933194386e-05,6.369502810911446e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-11-25,-0.004686841863709823,2.1966486655422967e-05,7.916834149042475e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2013-11-26,-0.0013915656899312623,1.93645506939387e-06,5.1416836411340636e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2013-11-27,0.008211462746201548,6.742812043225586e-05,8.023392898436112e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2013-11-28,0.008279766061990657,6.855452604129227e-05,4.7445911021227265e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013-11-29,0.0005090239238532135,2.5910535505492207e-07,2.1091843144323014e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013-12-02,-0.005930634135360435,3.517242124750242e-05,0.000323519812093071,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-03,0.006907414304714088,4.7712372376968805e-05,5.657996093559672e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-04,0.013002956742821148,0.00016907688405567797,7.249602701318115e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-05,-0.0020894375458091474,4.365749257836953e-06,3.70247216543999e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-06,-0.004437840817792527,1.969443112406544e-05,4.088642230902407e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-09,0.0004871171031961552,2.3728307222621372e-07,3.656557326709952e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-10,-0.0003172695186464125,1.006599474621263e-07,3.596101752945424e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-11,-0.015003681080643538,0.00022511044596966085,8.251479026093378e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-12,-0.0006217423963095214,3.8656360736870603e-07,3.5483423594551903e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-13,-0.0030598791285054716,9.362860281063405e-06,6.881961634102003e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-16,-0.016163108673404203,0.00026124608198827416,5.762039186313501e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-17,-0.004536249006573456,2.057755504963867e-05,4.244468767288882e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-18,-0.001302519628904264,1.6965573836809015e-06,3.0198725412335284e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-19,-0.009583639569537894,9.184614739881248e-05,6.977210800547226e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-20,-0.020415751645502134,0.00041680291525082307,0.00011600688174479831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-23,0.002357169614594312,5.556248591966698e-06,0.00010528507487560838,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-24,0.0015301416931761125,2.3413336011958604e-06,5.7492053172520584e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2013-12-25,0.006401149674776896,4.097471715889636e-05,5.241979964477445e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2013-12-26,-0.015911520179380467,0.00025317647441883183,7.041507907545073e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2013-12-27,0.013487334183759359,0.0001819081833844037,6.202383176949247e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2013-12-30,-0.0017719437423888706,3.1397846261910766e-06,4.400430849330048e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2013-12-31,0.00875760015724314,7.669556051414506e-05,7.374680380758174e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2014-01-02,-0.003119255990958081,9.729757937127878e-06,3.122446928217726e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2014-01-03,-0.012522435390570408,0.00015681138811101024,6.200706586780396e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-06,-0.018131453271089448,0.00032874959772170024,0.00016561443699424487,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-07,0.0007867032897559412,6.189020661128203e-07,8.834608153294066e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-08,-0.0014566217754650168,2.121746996758858e-06,9.019743263018363e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-09,-0.008212307571329625,6.744199564611787e-05,6.43739109065558e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-10,-0.0070875245957200406,5.0233004894936526e-05,8.690374941258044e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-13,-0.0018593742151189474,3.457272471849202e-06,5.644776323381364e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-14,0.008562137333541386,7.33101957184232e-05,5.4867324009210583e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-15,-0.0017233763669270985,2.9700261020828453e-06,3.693204637838424e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-16,0.00017296549381473625,2.9917062050575565e-08,5.7768783471021525e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-17,-0.009308396303752353,8.664624174771047e-05,7.07047818500777e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-20,-0.006856540549602386,4.701214830834179e-05,6.560011270882014e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-21,0.008530990141733419,7.277779279835278e-05,4.9018437148207326e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-22,0.02139951514382865,0.0004579392483909518,6.291627680974625e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-23,-0.004675222796439726,2.1857708196349695e-05,3.490379304835268e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-01-24,0.005961102169168342,3.553473907126351e-05,4.177229008740504e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-01-27,-0.010318877966253304,0.00010647924248242792,8.013104758053052e-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-01-28,0.002559059898799454,6.548787565643472e-06,4.932918467303383e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-01-29,0.005576740914594147,3.1100039228508365e-05,1.9516586691393375e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-01-30,-0.008244005162330481,6.796362111653162e-05,4.284026079143674e-05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-07,0.005601376237337696,3.137541575221141e-05,7.3979934848042e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7
2014-02-10,0.02012865223997551,0.0004051626409978711,6.468938860035987e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-02-11,0.00840152540514083,7.05856291332268e-05,8.549138824690764e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-12,0.0029808120570633534,8.88524051953426e-06,3.973316654905418e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-13,-0.005489100954212844,3.0130229285540357e-05,7.783324921934679e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-14,0.008281473444011311,6.858280240386457e-05,2.690738077995763e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-02-17,0.009202042699941515,8.467758985154692e-05,2.988830388368276e-05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-02-18,-0.007681352523730034,5.900317659381376e-05,5.043062142152325e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-19,0.011019395249610042,0.00012142707166712837,7.598610717731723e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-20,-0.0017611354296063197,3.1015980014146365e-06,0.0002451570635097469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-21,-0.011800337753646417,0.00013924797110013298,9.400485660859394e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-02-24,-0.017659955233921387,0.0003118740188641074,0.00021981901948611013,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-02-25,-0.02066282698722066,0.0004269524191038145,0.00013210597755611972,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-02-26,0.0034499122665732074,1.1901894647052286e-05,0.0001113748165926867,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-02-27,0.002983908685639136,8.903711044232676e-06,0.000191945095018318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-02-28,0.0043619773571590414,1.9026846464368176e-05,0.00014802486181309435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-03,0.009168558299519347,8.40624612916851e-05,5.5226436954299135e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-04,-0.0018183094736370364,3.3062493419181964e-06,0.0001035029925818375,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-05,-0.008917395528797556,7.951994301701865e-05,5.682190676908674e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-06,0.0031609738768576534,9.991755850176503e-06,0.000130202631019377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-07,-0.0008111738421083814,6.580030021208733e-07,9.761876466337504e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-10,-0.02900883226325135,0.0008415123492774524,0.00019847535506914245,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-11,0.0010449400110355,1.091899626662871e-06,0.00010648882169751349,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-12,-0.0017354993915539296,3.01195813808406e-06,0.00018802446984229277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-13,0.010665307230225629,0.00011374877831510308,0.00012944128563132588,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-14,-0.007341990753110039,5.390482821875332e-05,0.00010372574472028076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-17,0.009597865143409656,9.211901531107807e-05,3.748117874386041e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-18,0.0007557664596919977,5.711829415953761e-07,4.142958562408801e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-19,-0.001714880588686185,2.9408154334526767e-06,6.448601753381842e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-20,-0.014071725341954888,0.0001980134540994154,9.618265808767146e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-21,0.026796287903334104,0.0007180410453983696,0.00017954983239491554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-24,0.009071746017647264,8.229657580869899e-05,7.240680893312557e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-03-25,0.0004983561607794229,2.48358862986806e-07,8.680803723815471e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-03-26,-0.001762294149115995,3.1056806680084686e-06,4.1463657023802815e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-03-27,-0.008310957609683811,6.907201638996125e-05,0.00011164693083491801,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-28,-0.0023873014786968128,5.699208350187988e-06,9.513813870213444e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-03-31,-0.004122684991763492,1.6996531541311947e-05,6.088898790572387e-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-01,0.00693499349924398,4.8094134834556264e-05,6.44084308562934e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-02,0.005615570772571132,3.153463510175514e-05,5.06743663946164e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-03,-0.007453680774938576,5.5557357094688926e-05,5.5232964114415834e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-04,0.007375969753048217,5.440492979788218e-05,4.55052573906971e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-08,0.01898010122216487,0.00036024424240362437,6.310693124991148e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2014-04-09,0.00331151337942881,1.0966120862136017e-05,3.526186332224918e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-10,0.013709249180389627,0.00018794351309001366,8.722962045816545e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-11,-0.0017632553503412751,3.109069430507133e-06,6.441657316673967e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-14,0.0004692544571431867,2.2019974554874686e-07,3.659901523757648e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-15,-0.014145763784994436,0.00020010263306086012,5.9928391818225346e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-16,0.001673513246198688,2.8006465852024703e-06,4.675000833367243e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-17,-0.0029638390777080303,8.784342078549188e-06,3.557845715919042e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-18,-0.0005432917896417422,2.9516596869212703e-07,9.72499227702237e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-21,-0.015333259064096438,0.0002351088335266956,6.550200187846544e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-22,0.0033827406334623333,1.1442934193277148e-05,6.434707501680182e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-23,-0.002632718218603003,6.931205218564169e-06,3.698309159669006e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-04-24,-0.005018910208199223,2.5189459677966368e-05,4.3164276875200476e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-04-25,-0.010020726081568121,0.00010041495120181959,4.807859818153887e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-04-28,-0.0163518090127166,0.00026738165798835984,7.687489305266347e-05,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-04-29,0.008375154264787632,7.014320895899046e-05,5.200626033316474e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-04-30,0.0029752659899946465,8.852207711218824e-06,2.2078400683814613e-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-05,0.0004884414621093569,2.3857506190752633e-07,7.911965127973102e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
2014-05-06,0.000340287867089728,1.1579583248847641e-07,4.410835357502457e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-07,-0.008895287126331475,7.912613305987846e-05,5.2328146769354914e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-08,0.0025786591853638186,6.649483194261192e-06,4.9931031251243963e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-09,-0.002056428302687152,4.228897364092762e-06,5.620828829280723e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-12,0.020542060907376758,0.00042197626632237644,9.235995368274942e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-05-13,-0.0010429867404200266,1.087821340691992e-06,3.260729009148901e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-14,-0.0013760664244655274,1.8935588045413411e-06,2.8603981769574793e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-15,-0.01126487526519071,0.00012689741474030547,3.0809556758984255e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-16,0.0007552814522790996,5.704500721568258e-07,3.3205871513469896e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-19,-0.010576334796181364,0.00011185885772091668,7.773101128845698e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-05-20,0.0014651287099978205,2.146602136859878e-06,3.428236428366273e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-21,0.008346047895598119,6.965651547561778e-05,0.00011351093068484591,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-22,-0.0018090874482004082,3.272797395236265e-06,4.9233374050377756e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-23,0.006548572908357642,4.2883807136075664e-05,2.931950072895403e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-05-26,0.003390540655606955,1.149576593732364e-05,3.860862795457926e-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-05-27,-0.003390540655606955,1.149576593732364e-05,1.8983538923387143e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-05-28,0.007667487623067792,5.879036644989779e-05,2.2947996172833577e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-05-29,-0.004708099719798575,2.216620297156742e-05,1.7844038272591507e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-05-30,-0.0006814043074472309,4.6431183020764036e-07,2.6487968513899684e-05,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-03,-0.00044144480694896515,1.948735175822091e-07,2.3661133618714745e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3
2014-06-04,-0.006635286727503242,4.402702995618069e-05,2.708951019824917e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-05,0.007895340973586684,6.233640908919673e-05,4.400323412068682e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-06,-0.005364998964691559,2.8783213891141495e-05,4.0101265107303915e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-09,0.00026597971815167654,7.074521046804528e-08,5.109088449426253e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-06-10,0.010791110414973382,0.00011644806398814698,4.6319801425727846e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-11,0.0011783381927648051,1.388480896528227e-06,1.7288315214975752e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-12,-0.0015779249668872453,2.489847201126114e-06,1.7127415737991817e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-13,0.009222781101698274,8.505969124984283e-05,2.7746666308253596e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-16,0.007342395918145783,5.3910777818803856e-05,2.2907266399388486e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-06-17,-0.00928563651978731,8.622304557760779e-05,3.445383772998887e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-18,-0.005424274983960586,2.942275910162062e-05,1.0749680895458355e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-19,-0.015586513983895323,0.00024293941817016444,4.245199896327202e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-20,0.00145170872818845,2.107458231498527e-06,6.024867447916419e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-23,-0.0011355110031656679,1.2893852383103013e-06,2.1531336708165345e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-06-24,0.0047113410459518335,2.2196734451270515e-05,1.794593830324505e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-25,-0.004153298427633345,1.7249887828981618e-05,3.0188223468349815e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-06-26,0.006485955939078636,4.206762444366943e-05,1.5646310125601132e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-06-27,-0.0010649811199474613,1.1341847858445489e-06,4.551740882898683e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-06-30,0.005787268529524603,3.349247703282586e-05,2.5832440583776974e-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-01,0.001000314816584691,1.0006297322788639e-06,1.6905048491515045e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-02,0.00439924793398383,1.9353382384660993e-05,2.135327364462663e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-03,0.0018483262390347477,3.416309885904335e-06,4.047011892455772e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-04,-0.0018677493719865268,3.4884877165560653e-06,1.3130142276881084e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-07,0.00026703501473157587,7.130769909269295e-08,1.9525195004416867e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-08,0.001983535853237406,3.934414481078244e-06,1.932129469018501e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-09,-0.012387334427519825,0.0001534460542192179,3.1858700165004824e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-10,-0.00013245195569933088,1.754352056857751e-08,1.4505661865590317e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-11,0.0042200145851962745,1.7808523099269284e-05,2.268757731018942e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-14,0.009573173137462199,9.164564391982784e-05,1.5065167226426372e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-15,0.001793566365346777,3.2168803069032484e-06,1.8690163654962133e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-16,-0.0014887716519007554,2.216441031503304e-06,2.4662164378564456e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-17,-0.005670822183311053,3.215822423473274e-05,4.410374205475235e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-07-18,0.0016915131893044943,2.861216869591062e-06,3.229773107215015e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-07-21,-0.002231649988428508,4.980261670852959e-06,1.615002124011631e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014-07-22,0.010169677666994836,0.00010342234385057354,2.7183842425174246e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-23,0.0014492163047910012,2.1002278980720838e-06,2.4244093008497016e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
