,lnR,lnR_2,SZCZRV,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec,M,Tu,W,Th,F,Sa,Su,ntd_cnt
2011-06-09,-0.021303272303642373,0.00045382941084313625,8.630181271808701e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-10,0.006940042344369957,4.816418774164804e-05,0.00012185509326604321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-13,-0.006177730052893793,3.816434860642715e-05,0.0001740724429675255,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-14,0.01806704508881296,0.0003264181182412005,8.295406207940167e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-15,-0.00994268515326624,9.885698805698091e-05,7.325754892381385e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-16,-0.015615475406413282,0.00024384307216829805,0.00018784631219213586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-17,-0.0023488584960382752,5.517136234411188e-06,0.00010664999485723482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-20,-0.007079860849460218,5.012442964771956e-05,0.00012876091299806117,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-21,0.015877804430255438,0.0002521046735254392,0.00010106055879506283,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-22,0.002921017118806546,8.532341008360895e-06,6.60499571333701e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-23,0.019870313522394767,0.00039482935947826435,9.979670295786427e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-06-24,0.018574114000134756,0.00034499771089000197,0.00013474549150640664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-06-27,0.002515156991231393,6.326014690540154e-06,0.00012584977118596568,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-06-28,0.0017280502510246265,2.9861576700662747e-06,7.930183641098343e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-06-29,-0.011176107937671986,0.00012490538863449478,8.746732747321847e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-06-30,0.016461321593929767,0.0002709751086187785,0.0001711602923561977,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-01,0.0055292637353243634,3.057275745477313e-05,9.301128389334719e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-04,0.021373519947424313,0.000456827354942945,0.00017180676638646654,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-05,-6.430470141971512e-05,4.135094624678711e-09,6.338365035941305e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-06,-0.001181530778627149,1.3960149808432768e-06,0.00010731444802538952,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-07,-0.002639150138461943,6.965113453343694e-06,0.0001528117429328069,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-08,0.0009202626583686424,8.468833603877206e-07,8.95161371496402e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-11,0.00275491360854474,7.589548990545001e-06,6.930699436549572e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-12,-0.013791591404730852,0.0001902079934750459,0.00020596592803319831,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-13,0.017049518068308345,0.0002906860663615727,7.556444693908719e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-14,-0.003075446304830365,9.458369973894745e-06,6.461125592714494e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-15,0.005299884899187646,2.8088779944637242e-05,9.090423196886868e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-18,-0.0013113318456117184,1.7195912093154357e-06,4.402005490328106e-05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-19,-0.008772165944519017,7.695089535817921e-05,0.00010260995826878067,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-20,0.0010114852459430779,1.0231024027605287e-06,7.522214130814058e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-21,-0.007497787742849482,5.6216821036823935e-05,7.616004475626165e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-22,0.004144581783046775,1.717755815636318e-05,4.972182848997895e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-07-25,-0.031769120143383844,0.0010092769946847572,0.00021628993541954083,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2011-07-26,0.0035278790045971675,1.2445930271077502e-05,6.566758836848437e-05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011-07-27,0.008980640568635678,8.065190502302496e-05,0.00015036348255765568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011-07-28,-0.0025567324790163326,6.536880969257002e-06,0.00012846644093857153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-07-29,-0.00793230707289716,6.292149549873432e-05,0.00020645348597201813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-01,0.0009994645069753005,9.989293007033807e-07,8.245628608455599e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-02,-0.005881077145925673,3.4587068396329256e-05,0.0001729225724769928,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-03,-0.0008107515993636127,6.57318155870656e-07,0.00017849513102121707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-04,0.0010093567549507299,1.0188010587646678e-06,6.985264362082244e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-05,-0.019686566291261087,0.0003875608923402173,0.0008242061966875988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-08,-0.03381945716835588,0.001143755683162258,0.0005968086422049726,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-09,0.00021654864849907085,4.689331716677414e-08,0.0013098350622248313,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-10,0.011816698783546187,0.00013963437014106192,0.00034145443108599214,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-11,0.015419073980876163,0.0002377478424277323,0.00031523150737592515,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-12,0.0020447814097277472,4.181131013568193e-06,8.344865635637582e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-15,0.009944985745960366,9.890274148735487e-05,6.503457766136414e-05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-16,-0.00873383650734283,7.62799001369944e-05,6.0533949784282e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-17,-0.005771241477692257,3.330722819383551e-05,0.00010305372520002012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-18,-0.016002121367241884,0.00025606788825193925,8.22496613575341e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-19,-0.009916575106185377,9.833846183661552e-05,0.00023860018802734424,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-22,-0.016854915597010134,0.0002840881797823355,0.0001380428003516072,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-23,0.011699869461448742,0.00013688694541494088,8.747163442245182e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-24,-0.0003976449154521333,1.5812147878493427e-07,9.782194732659526e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-08-25,0.031527428746654707,0.0009939787633753896,0.00015406054966579546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2011-08-26,-0.002655491457772996,7.051634882305352e-06,9.056094979602068e-05,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2011-08-29,-0.017069752384006875,0.0002913764464513084,0.00014560306257131546,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
2011-08-30,-0.0024589710864866277,6.046538804177226e-06,0.00015324794817948208,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2011-08-31,0.0046636407828923865,2.1749545351857112e-05,0.00018346813444793992,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2011-09-01,-0.0039225837690981535,1.5386663425592275e-05,9.229129774285487e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-02,-0.011032317504353628,0.00012171202951686747,9.404309281188195e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-05,-0.024650532305857453,0.000607648742962122,0.00019414347646953947,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-06,-0.016239929953734134,0.0002637353249021911,0.00014549342564113563,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-07,0.021364205486818832,0.0004564292760830199,0.000141565917775158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-08,-0.007097027713543369,5.036780236680262e-05,7.521507932273128e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-09,-0.003749712306662545,1.4060342382736543e-05,0.00020623748039263036,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-13,-0.010807902437104389,0.00011681075508996698,0.0003204324048421143,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
2011-09-14,0.0043615824524678715,1.9023401489675653e-05,0.0001957750514836859,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-15,0.002364514572086307,5.590929161608492e-06,6.755286923089323e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-16,0.0027809695156619796,7.733791447041225e-06,0.00011727282470754764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-19,-0.02048747680434282,0.00041973670580848504,0.0001611126183634979,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-20,0.002031220747371165,4.125857724551075e-06,0.00010723419041270575,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-21,0.02884680078582491,0.0008321379155770687,0.0002400875068486188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-22,-0.030611581276625444,0.0009370689082554455,0.00020905947728928851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-23,-0.011516778888566392,0.00013263619596812855,0.0007425735974423953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-09-26,-0.02012156906592999,0.00040487754167499066,0.00021161921504806363,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
2011-09-27,0.011569580656072276,0.0001338551965573618,0.00022354697630826503,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2011-09-28,-0.007563468546049279,5.72060564470768e-05,0.00016582909830100757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011-09-29,-0.007941824591757296,6.307257784624094e-05,0.00029741001705899887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2011-09-30,0.0004305102584769571,1.8533908265389643e-07,0.00012623147231404424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2011-10-10,-0.011883003990265095,0.00014120578383265619,8.783308083677893e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9
2011-10-11,-0.010405199179592373,0.00010826816996698978,0.0007494757036621421,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-12,0.03518521786467055,0.0012379995561843315,0.0004460480423927501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-13,0.0053482636618227275,2.860392419637345e-05,0.00011251106425126276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-14,-0.004166334103533842,1.735833986226914e-05,0.00011700523529214115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-17,0.007181292570470177,5.157096298269016e-05,0.0001103820491711795,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-18,-0.02763475729438092,0.0007636798107193394,0.0001467206931507437,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-19,-0.01192085792543729,0.00014210685367846104,0.00020424714423526716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-20,-0.031105961462744247,0.0009675808385217302,0.0003230031040505443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-21,-0.010159402515061089,0.00010321345946302958,0.00016574622555398132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-24,0.026499871948480802,0.0007022432132858797,0.0002594101786977881,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-10-25,0.024382910861623586,0.0005945263420858814,0.0002879358499454955,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2011-10-26,0.010950855445797103,0.00011992123499474407,0.0001568409616808376,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2011-10-27,0.0007306541714591219,5.338555182706159e-07,9.564188702653171e-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2011-10-28,0.022859199796311458,0.0005225430153276858,0.00044020959437345925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2011-10-31,-0.007706200309634426,5.938552321220972e-05,9.66783366603901e-05,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
2011-11-01,-0.0037481027369636877,1.4048274126834686e-05,0.00021663110555830966,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-02,0.013323414731924998,0.0001775133801188761,0.00031681361733622277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-03,0.003996068671771269,1.5968564829511793e-05,0.0001942218642393473,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-04,0.007069188929504477,4.997343212102866e-05,0.00022540040252889471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-07,-0.010129177798955169,0.00010260024288284628,7.689467860602454e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-08,-0.004784996987545753,2.2896196170821933e-05,0.00011279160029447544,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-09,0.00801063291619819,6.417023971807792e-05,0.0001821392208993199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-10,-0.014057661973753355,0.00019761786016831107,0.0002612095091642714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-11,-0.005610529024039579,3.147803592959051e-05,6.468119787044179e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-14,0.021529832148551975,0.00046353367234482215,0.00011593501381066556,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-15,-0.005905235949384746,3.4871811617905965e-05,5.209850611687604e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-16,-0.02581170684103462,0.0006662442100475134,0.00010054191952862607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-17,-0.0009865889707629805,9.733577972311572e-07,6.0236821686609105e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-18,-0.027351713644950593,0.0007481162393153764,0.00018096446807093776,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-21,0.0008594663462737628,7.386824003771716e-07,5.0472890968003965e-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-22,-0.0005572727475851025,3.1055291520104933e-07,0.00012810757333076838,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-23,-0.007093165169766991,5.031299212559558e-05,9.090588852199766e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-11-24,0.0009455904772330825,8.941413506338888e-07,0.00017739216301486716,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2011-11-25,-0.00810864670950373,6.575015145954568e-05,6.55694095751742e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2011-11-28,-0.0001567957031074485,2.4584892512959136e-08,0.0001234096624946326,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2011-11-29,0.012890149349201963,0.00016615595024473178,8.074095968525923e-05,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011-11-30,-0.03243404657523463,0.0010519673772444893,0.00017983283636202512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011-12-01,0.022892962295820496,0.0005240877226778589,0.0010946894481954456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-02,-0.011115343054569848,0.00012355085122077417,0.0001236966285128224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-05,-0.022909782957125202,0.0005248581551425843,0.00019181711378415896,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-06,8.970939378194487e-05,8.047775332724049e-09,0.0001009193466875052,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-07,0.0020121727045108173,4.048838992778377e-06,6.854145669928735e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-08,-0.002682058045612834,7.193435360036535e-06,0.00018403869950792254,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-09,-0.010519073385143685,0.00011065090488203822,0.00013932996631331988,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-12,-0.011029701004030557,0.00012165430423831267,8.898792055959906e-05,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-13,-0.019971407829922683,0.00039885713070909705,8.680010284604187e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-14,-0.010704601804585323,0.00011458849979473135,8.870247689788729e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-15,-0.02470941133083393,0.0006105550083163442,0.0003203923961484241,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-16,0.023490151274952353,0.0005517872069201457,0.00024053010289732445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-19,-0.0030723413312134795,9.439281255482616e-06,0.0005846149537019109,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-20,-0.0024781954266934747,6.141452572884453e-06,0.00020361257470015884,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-21,-0.016457243308176217,0.00027084085730451086,0.0002407937401351481,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-22,0.0028212409684833517,7.959400602248881e-06,0.0004513044005849321,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-23,0.0075109922841551935,5.641500509263885e-05,0.00019330742493673178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2011-12-26,-0.011239868486148552,0.00012633464358591536,0.00014208965116119455,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
2011-12-27,-0.018722679475958515,0.0003505387267594782,0.00019521152816746645,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2011-12-28,0.0032295653377101274,1.043009227053873e-05,0.00022119278182397543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2011-12-29,0.004747441290746224,2.253819880908217e-05,8.923570213693413e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2011-12-30,0.015536912813209014,0.00024139565976525845,0.00011892317494458147,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2012-01-04,-0.025301650981459645,0.0006401735423875978,0.0001770975433704494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
2012-01-05,-0.011069564503639384,0.00012253525830023304,0.0002520035142938412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-06,0.003964105481841784,1.5714132271168084e-05,0.00018733486690591022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-09,0.035458906672378276,0.0012573340624004326,0.0004152023020786213,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-01-10,0.03678078848814614,0.0013528264018097438,0.00022741390826405686,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-11,-0.004539851840025477,2.0610254729382713e-05,0.000207669388262293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-12,-0.004151818260373474,1.7237594867170623e-05,0.00019825014662186213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-13,-0.018686862845086694,0.00034919884299108156,0.0002535884857688178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-16,-0.02274925271354533,0.0005175284990247496,0.00028718702171309123,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-01-17,0.04827718546541426,0.002330686636462006,0.0004198261279285128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-01-18,-0.016194606614419627,0.0002622652833958039,0.0003881522082927997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-01-19,0.020087026598455182,0.00040348863756704595,0.00041169714814411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-01-20,0.017683165355224517,0.00031269433698021264,0.00020047400418789056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-01-30,-0.02041478529263152,0.00041676345854424425,0.0002514364978239899,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
2012-01-31,0.003100360424076243,9.61223475917822e-06,0.0001029189474218105,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-01,-0.011922048715137024,0.00014213524556610035,0.00018274691215557255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-02,0.020322068565958418,0.0004129864707995152,0.0001971660466330213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-03,0.005830257248963022,3.399189958908587e-05,0.00012508814016816782,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-06,0.0012337424250841167,1.5221203714524372e-06,0.00011243457201447963,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-07,-0.019442407528387662,0.00037800721049990524,0.00019706166406547717,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-08,0.03090614866660424,0.000955190025402243,0.0002463286734728285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-09,0.0003295270375360815,1.0858806846730605e-07,0.00013817239772194635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-10,0.00315586153081604,9.959462001684558e-06,0.00015062152171778844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-13,-0.0006122226741780423,3.748166027777134e-07,0.0003803709855688312,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-14,-0.00431913724239763,1.8654946518666208e-05,0.0001689900743006255,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-15,0.013495400010230085,0.00018212582143611818,0.00011841526950518806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-16,-0.005245585395455166,2.7516166141012527e-05,0.00011055968426562047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-17,-0.0007786603796979819,6.063119869114053e-07,0.00015124176369003128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-20,0.00013623135224527516,1.855898133457624e-08,0.00014929137013091712,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-21,0.00820405046407302,6.730644401705675e-05,0.00016954859361920218,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-22,0.017042706346144243,0.00029045383960090527,0.00010767417964881343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-02-23,0.00570333275622481,3.252800452822689e-05,7.886107588633273e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-24,0.020477598102582206,0.0004193320240508784,0.000124243745074035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-02-27,0.005239038891572179,2.7447528507405842e-05,0.00021220749280293535,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
2012-02-28,-0.0015212014817898023,2.31405394819949e-06,0.0001240825385335897,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2012-02-29,-0.010587385644393876,0.00011209273478311754,0.00011662896053174511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-03-01,0.000608476937415503,3.7024418336654995e-07,7.298356359702968e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-03-02,0.023474511541918375,0.000551052692131659,0.00010814891675195554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
